app_http_response_code,app_request_latency_ms,app_throughput_kbps,node_cpu_seconds_total,node_load_1m,node_load_5m,node_load_15m,node_memory_MemTotal_bytes,node_memory_MemAvailable_bytes,node_swap_utilization,node_disk_read_bytes_total,node_disk_written_bytes_total,node_disk_reads_completed_total,node_disk_read_time_seconds_total,node_network_receive_bytes_total,node_network_transmit_bytes_total,node_network_dropped_packets,node_network_transmit_errors,container_cpu_usage_seconds_total,container_memory_working_set_bytes,container_fs_usage_bytes,container_rx_bytes,container_tx_bytes,kube_pod_container_status_restarts_total,pod_ready_status,pod_scheduling_latency_ms,os_cpu_time,os_cpu_util_percentage,os_memory_usage_mb,os_memory_resident_mb,os_disk_read_bytes_rate,os_disk_write_bytes_rate,os_disk_read_requests_rate,os_disk_write_requests_rate,os_network_incoming_bytes_rate,os_network_outgoing_bytes_rate,os_network_packet_drop_rate,os_hypervisor_vcpus_total,os_hypervisor_vcpus_used,os_hypervisor_memory_mb_total,os_hypervisor_memory_mb_used,os_hypervisor_local_gb_total,os_hypervisor_local_gb_used,os_api_response_latency_ms,os_rabbitmq_queue_depth,os_haproxy_connections,mist_time_to_connect_ms,mist_coverage_score,mist_capacity_score,mist_roaming_score,mist_ap_cpu_utilization,mist_ap_memory_utilization,mist_ap_uptime_seconds,mist_ap_temperature_c,mist_channel_utilization_24ghz,mist_channel_utilization_5ghz,mist_channel_utilization_6ghz,mist_noise_floor_dbm,mist_rf_retries_percent,mist_client_rssi,mist_client_snr,mist_client_tx_bytes,mist_client_rx_bytes,mist_client_throughput_kbps,mist_client_connection_state,Root_Cause_Fault_Label
200,108.6769,11540.8332,10229.0991,2.3855,2.1633,1.8805,16720404480,5793106968.6342,0.0045,6846178566.2422,1787775880.2873,117276.7774,5162.6245,1015401655.3164,550527619.6957,0.28,0.1814,3590.3117,215654066.0865,10000057.5069,273503.308,278762.3791,0,1,26.7379,6799.7035,45.396,10926.9995,15385.0407,11949.0904,226861.7334,996.5756,18905.9446,321665.0572,328034.5752,0.0225,64,18,128000,10926.9995,1000,279.2619,52.2337,0.8742,59.7278,453.6594,98.8199,99.5253,97.1217,16.1714,42.6746,380160,46.575,12.0981,21.0844,5.5396,-93.962,3.24,-59.0743,36.8458,1491114.7394,24902017.4243,13029.5968,1,OS_Memory_Leak
200,111.9209,11726.4096,10234.1705,2.5514,2.2994,2.0446,16720404480,5754163293.4397,0.0045,6846410397.4899,1792278067.2885,117734.8093,5181.6736,1015425212.4072,550484316.2957,0.1005,0.077,3777.1944,218635610.935,9999926.1679,275290.0095,275107.1352,0,1,30.614,6857.6968,45.7626,10966.0618,15522.9932,12175.4699,231257.7679,1015.5912,19272.0848,323875.4928,323772.8957,0.0459,64,16,128000,10966.0618,1000,282.799,53.0166,1.4412,55.7461,433.5124,98.8645,99.4382,97.2247,15.5788,43.2934,380175,46.9326,11.4297,21.8703,5.7671,-94.0985,3.0866,-58.2006,36.4786,1493839.9274,24985414.7925,13173.1302,1,OS_Memory_Leak
200,110.8023,11713.3708,10252.3761,2.4056,2.1486,2.0042,16720404480,5742576891.9855,0.0045,6846265783.6941,1789292568.4264,117448.3109,5168.4341,1015409260.9648,550553162.0621,0.227,0.1755,3568.3556,219894534.6376,10000924.3837,274024.5835,281184.6805,0,1,25.0832,6752.9791,45.0505,10977.7086,15513.5834,12032.6657,228341.7936,1003.0793,19028.8685,322337.714,330713.1873,0.01,64,16,128000,10977.7086,1000,278.8994,55.4187,1.3434,53.9116,456.5133,98.9686,98.0633,97.9111,15,40.3617,380190,46.3045,11.9085,21.1676,6.0409,-95.7068,3.4115,-60.0351,34.5094,1500575.685,24964989.1839,12830.9686,1,OS_Memory_Leak
200,110.6979,11949.8741,10272.866,2.5875,2.4135,2.1221,16720404480,5705376522.9022,0.0074,6846350920.985,1791060991.4129,117612.1561,5179.9549,1015439971.406,550457347.7233,0.4437,0.015,3535.2175,220909328.3911,9999324.4471,276587.5542,272889.9676,0,1,27.9571,6970.8131,46.4491,11015.0,15517.3378,12117.383,230069.101,1010.6568,19172.7929,325366.167,321030.3236,0.01,64,16,128000,11015.0,1000,275.2924,55.5805,0.7362,50.8836,451.6852,98.5222,99.8287,97.4233,15,42.4609,380205,46.8341,12.8928,22.3908,6.2494,-93.9103,3.3964,-57.1083,37.4888,1509706.289,24994043.3446,13279.3618,1,OS_Memory_Leak
200,110.1675,11200.2706,10228.1818,2.3498,2.12,1.9035,16720404480,5714398667.7842,0.0003,6846445260.2422,1792817324.9657,117798.9123,5187.6121,1015433329.5386,550528732.4145,0.1859,0.1678,3357.5624,216124927.8042,10000506.3513,276089.385,279026.8513,0,1,28.0823,7191.1879,47.8829,11005.8738,15453.4167,12209.259,231783.7347,1017.4637,19315.5687,324793.3402,328190.3485,0.0398,64,17,128000,11005.8738,1000,283.0719,53.632,0.6081,59.9219,483.6819,98.8891,98.9284,97.378,15.7903,42.2259,380220,46.4221,12.5134,22.1055,5.8633,-92.668,3.7896,-58.387,34.3788,1506405.7998,25079649.6412,12658.3115,1,OS_Memory_Leak
200,107.5223,11704.9235,10236.3584,2.4397,2.1225,1.8695,16720404480,5726702211.4998,0.0039,6846285879.3537,1790059773.869,117492.1748,5172.5583,1015470403.5229,550481274.3128,0.5237,0.2146,3175.4033,220010295.5672,10000547.1021,279173.95,274864.5086,0,1,28.9244,7092.9271,47.3106,10993.353,15455.8304,12053.9441,229091.9793,1005.2194,19091.5795,328499.0419,323365.8565,0.0514,64,16,128000,10993.353,1000,276.3426,53.1768,1.3724,57.109,452.5461,98.6135,99.3897,97.1757,15.0192,43.1077,380235,45.6728,12.0284,22.5975,5.5337,-93.9712,3.2526,-60.2452,34.9793,1506879.4978,25011048.8853,12802.9573,1,OS_Memory_Leak
200,109.0757,11293.6218,10270.5953,2.5878,2.2621,2.0485,16720404480,5705255740.54,0.002,6846516952.84,1794144118.0092,117934.7616,5193.8683,1015442754.8974,550479625.6686,0.2575,0.2133,3271.6239,215372128.051,9999894.2444,276784.6808,274772.6259,0,1,29.2106,7124.0258,47.4673,11015.0,15450.4683,12278.5528,233080.0697,1023.2281,19423.5047,325632.05,323284.2906,0.0888,64,18,128000,11015.0,1000,277.1237,56.8644,0.338,52.5848,464.036,98.7795,98.3743,97.4057,15.9425,40.4235,380250,46.083,12.3637,22.34,5.7386,-95.526,3.5916,-58.858,35.6819,1507740.5112,24916333.7994,12623.7018,1,OS_Memory_Leak
200,116.0404,11980.9087,10297.2003,2.5908,2.3739,1.9781,16720404480,5710400680.757,0.006,6846511055.0084,1794410034.7646,117923.7993,5192.6418,1015416997.3881,550463260.2887,0.4777,0.0732,3499.0088,217925790.805,9999063.5343,274665.9501,273389.1165,0,1,28.2565,7047.9674,47.0066,11009.8733,15411.6383,12272.1487,233340.4071,1022.8978,19445.854,323069.0109,321684.2058,0.0492,64,17,128000,11009.8733,1000,279.2525,54.9702,0.9524,55.7009,463.6191,98.8975,98.7102,97.1557,16.7844,43.7135,380265,46.5685,11.6184,22.8969,6.1454,-92.2147,3.6403,-57.357,35.5869,1507376.1141,25013833.5346,13229.5596,1,OS_Memory_Leak
200,107.9191,11258.2794,10237.9623,2.5663,2.2865,2.0325,16720404480,5743752302.9468,0.0015,6846288866.2396,1790032013.4558,117493.0054,5171.4355,1015464244.043,550518506.0818,0.3587,0.2194,3320.0112,217803943.6335,10000420.2737,278567.0084,277988.5567,0,1,25.7476,6836.7401,45.5334,10976.2801,15434.8669,12055.3721,229064.4234,1005.3235,19088.7899,327800.0513,327097.0119,0.0696,64,16,128000,10976.2801,1000,277.5124,54.6673,0.0285,57.9385,495.3032,98.9607,98.4531,97.2255,17.7508,43.2205,380280,46.2799,11.7599,21.8825,5.9018,-93.4494,4.0586,-58.1973,34.0265,1503985.1427,24987234.8605,12321.1074,1,OS_Memory_Leak
200,108.7929,11619.414,10250.6369,2.3646,2.081,1.9718,16720404480,5758657525.9152,0.0079,6846411888.0171,1792318437.6903,117733.7914,5183.5488,1015395903.7592,550512214.2974,0.0933,0.1997,3304.8027,217558359.7329,9999630.9447,272984.7758,277731.9267,0,1,26.1918,6876.7778,45.8169,10961.2961,15398.3016,12175.8213,231297.3744,1015.5657,19275.6407,321091.7904,326641.1657,0.0222,64,18,128000,10961.2961,1000,282.8676,55.4899,1.8118,57.982,455.2625,98.7877,99.2342,97.015,17.3353,40.1274,380295,46.7474,12.7017,22.0004,5.7807,-94.966,3.385,-58.5825,37.297,1501905.3782,24901484.6472,12711.1117,1,OS_Memory_Leak
200,110.8471,11649.9085,10242.3789,2.1915,1.9007,1.663,16720404480,5705632675.4433,0.0027,6846469249.262,1793313523.7974,117839.6118,5189.8792,1015419610.4104,550497185.9772,0.2023,0.0857,3406.6982,220619285.6499,10000793.3836,274805.0009,276191.8547,0,1,30.5361,6708.987,44.7162,11014.3247,15531.0655,12232.2029,232268.0631,1019.6712,19356.231,323386.9452,325003.0163,0.01,64,16,128000,11014.3247,1000,283.4614,52.7792,0.8115,58.3041,455.9316,98.7432,99.1097,97.7311,17.5316,43.8316,380310,46.4945,11.9488,21.5571,5.7555,-95.471,3.3304,-55.4738,35.9624,1505133.425,24909011.7797,12750.3995,1,OS_Memory_Leak
200,114.6983,11580.8047,10221.0613,2.1618,1.9066,1.7692,16720404480,5718158534.774,0.0076,6846653091.397,1797149172.2997,118204.6011,5207.131,1015393812.75,550525909.7871,0.2225,0.0302,3277.0773,220494018.6052,9999665.5399,272730.7477,278772.1956,0,1,29.4466,6509.3346,43.4188,11001.9899,15496.6766,12411.4557,236014.3392,1034.9579,19668.4791,320897.3988,327909.6869,0.0503,64,17,128000,11001.9899,1000,279.2707,53.1516,0.8505,52.708,463.1078,98.8483,98.5996,97.3826,17.7716,42.9456,380325,46.0179,11.6147,21.2293,5.7025,-93.0932,3.3871,-55.3392,37.0111,1496668.9843,25063969.2105,12800.137,1,OS_Memory_Leak
200,111.9175,11521.6175,10252.8953,2.1812,1.891,1.6715,16720404480,5705166519.0993,0.0071,6846682358.3653,1797760074.1599,118256.6031,5209.5201,1015417086.5898,550503964.4394,0.1749,0.1226,3250.0185,219729194.1714,10000338.4409,274703.6636,276836.7797,0,1,26.7342,6367.7179,42.4597,11015.0,15425.0461,12439.4219,236610.3828,1037.4047,19718.228,323150.909,325682.5255,0.0613,64,17,128000,11015.0,1000,277.0304,52.8367,0.2823,58.7377,477.7232,98.9395,98.7612,97.6942,17.9939,42.0138,380340,46.7814,11.5453,21.1838,5.6705,-94.7589,3.8368,-56.4348,37.9945,1501986.5295,24913781.6896,12969.9675,1,OS_Memory_Leak
200,106.739,11474.4687,10286.3049,2.3757,2.146,1.9188,16720404480,5704959316.6319,0.0005,6846731117.0438,1798671324.9631,118359.4711,5214.6097,1015462234.6441,550507304.2874,0.479,0.1891,3428.1485,222554358.5679,10000123.3729,278467.0061,277174.7037,0,1,25.7762,6315.0101,42.1044,11015.0,15559.9498,12488.2283,237500.8641,1040.8681,19792.2878,327570.9025,326129.5737,0.1052,64,18,128000,11015.0,1000,283.0604,54.4135,1.1782,54.0739,469.9675,98.7003,97.6508,97.9877,18.1198,43.2858,380355,47.1625,11.583,22.508,6.2272,-95.1517,3.6429,-57.0857,37.5508,1496874.7116,24928888.2315,12830.867,1,OS_Memory_Leak
200,109.3645,11429.3876,10220.3965,2.2604,2.0385,1.8778,16720404480,5705028702.9769,0.006,6846732936.2751,1798447490.0155,118364.7292,5213.6976,1015395013.4231,550456184.4624,0.5251,0.0784,3229.4854,220290994.0212,9999127.4822,272757.7096,272738.4037,0,1,28.2031,6355.8672,42.4106,11015.0,15540.5843,12490.109,237283.142,1041.1657,19774.557,320953.1918,320925.1781,0.1357,64,18,128000,11015.0,1000,284.4027,53.8726,1.2016,57.0776,514.4891,98.7504,97.6913,97.6173,18.3217,40.893,380370,47.3361,11.3755,22.098,6.3838,-94.6458,4.3466,-59.4803,36.1956,1498740.4612,25082952.6579,12826.0409,1,OS_Memory_Leak
200,106.6173,11705.3485,10237.8655,2.3528,2.0278,1.8901,16720404480,5705097940.0485,0.007,6846745367.7004,1798678916.2776,118386.5643,5217.2877,1015478427.568,550499342.161,0.4215,0.2079,3130.2164,222939906.7991,10000728.2165,279837.856,276375.5368,0,1,28.7548,6296.1764,41.9875,11015.0,15495.8281,12501.2349,237509.1139,1041.7844,19793.1891,329303.6599,325226.9558,0.1141,64,17,128000,11015.0,1000,280.9123,54.3085,0.1062,57.9798,493.826,98.5734,99.0159,97.924,18.1193,43.2399,380385,46.4212,12.9119,22.8945,5.7232,-95.5489,3.9552,-60.594,35.7735,1507996.0422,24981382.5344,12832.1362,1,OS_Memory_Leak
200,107.396,11244.7431,10243.4316,2.3143,1.9859,1.9247,16720404480,5704973951.1915,0.0069,6846739437.3197,1798687813.6331,118368.8527,5213.9895,1015488413.0984,550479035.2305,0.2419,0.1216,3147.4137,227785373.1311,10000331.2897,280722.5433,274826.3473,0,1,29.7702,6488.1007,43.2495,11015.0,15452.9907,12495.6997,237517.5093,1041.9369,19793.466,330336.9019,323261.0379,0.1492,64,16,128000,11015.0,1000,277.6205,54.0651,0.8878,57.5025,491.1912,98.9991,97.4974,97.6766,17.9766,40.4905,380400,46.3848,11.7756,21.4667,6.3125,-93.9195,4.0775,-59.6876,34.7336,1498750.4606,25087781.7962,12296.6436,1,OS_Memory_Leak
200,115.3481,11827.1795,10278.1543,2.305,2.0061,1.8626,16720404480,5705239323.6002,0.0066,6846732344.6446,1798669666.0366,118361.1784,5213.8573,1015468312.671,550459382.6035,0.3084,0.2058,3090.6533,229687097.8497,9999479.3245,278961.9982,273000.0664,0,1,28.3685,6588.1952,43.9518,11015.0,15501.8829,12488.4305,237500.0789,1041.0146,19792.2482,328188.0794,321292.4791,0.1573,64,18,128000,11015.0,1000,281.9954,54.5829,1.9505,59.2263,490.8523,98.6308,98.6033,97.5736,18.695,43.9166,380415,46.3692,12.5917,22.8541,5.6506,-94.7855,3.9342,-57.3596,34.875,1490366.9286,24971005.2301,13147.6151,1,OS_Memory_Leak
200,109.1655,11620.1476,10224.2737,2.0823,1.7921,1.6761,16720404480,5705061260.3976,0.0088,6846672939.5348,1797417695.6556,118236.0466,5209.6968,1015412310.5475,550517812.3171,0.4585,0.1762,3084.6153,232306393.7376,10000134.1871,274206.4822,277876.5366,0,1,30.3307,6457.4276,42.9962,11015.0,15544.2135,12430.0694,236277.2801,1036.3023,19690.1013,322693.1142,327018.6897,0.1506,64,18,128000,11015.0,1000,281.0652,54.1582,1.5705,58.715,478.1919,98.5272,98.6687,97.2576,18.5301,42.8723,380430,47.2376,11.4959,22.0507,6.2346,-93.9055,3.7447,-60.1746,35.7779,1507415.5312,25050582.0618,12935.3155,1,OS_Memory_Leak
200,116.1384,11507.9444,10251.3523,2.3236,2.1177,1.8205,16720404480,5719937296.0331,0.0059,6846742247.5036,1798657656.3745,118373.6229,5215.8796,1015427917.1974,550495702.1717,0.2608,0.2138,2947.5564,231734231.5208,10000154.9437,275482.3688,276039.9657,0,1,31.1466,6485.0433,43.2401,11000.13,15590.5008,12498.0192,237486.6674,1041.7245,19791.1552,324203.2686,324840.0673,0.1154,64,18,128000,11000.13,1000,283.4271,53.1404,0.4894,59.4841,483.1973,98.8281,98.8129,97.4665,18.9382,41.374,380445,47.1843,12.7045,22.6198,6.2609,-94.5156,3.9411,-59.8049,36.6296,1496926.95,24951307.1424,12616.1402,1,OS_Memory_Leak
200,107.8175,12063.586,10264.086,2.1961,2.0426,1.6585,16720404480,5705141010.2132,0.0056,6846531275.346,1794676372.6761,117960.8844,5196.9446,1015434360.6626,550539351.8183,0.2456,0.1725,2847.826,227371078.0773,9999110.8806,276141.2282,279942.1407,0,1,29.5921,6472.2464,43.1687,11015.0,15533.5274,12292.5405,233600.5996,1024.7754,19466.9485,324906.731,329357.7437,0.0668,64,18,128000,11015.0,1000,280.3591,51.4308,0.5262,53.507,450.8572,98.996,98.5757,97.0101,19.3069,41.8452,380460,46.606,12.4753,21.5186,5.7318,-92.1808,3.1879,-60.4978,37.9602,1509456.4036,25006892.5777,13244.0786,1,OS_Memory_Leak
200,108.6791,11585.9293,10262.9687,2.3952,2.0672,1.8534,16720404480,5705151685.8578,0.0052,6846710202.9558,1797800686.9346,118310.3258,5214.2636,1015413227.4042,550547147.417,0.4768,0.2137,2726.1731,226774870.1781,9999738.215,274383.8879,280607.1738,0,1,29.5352,6633.7299,44.2684,11015.0,15614.4089,12466.7519,236651.5332,1038.9912,19721.5604,322763.6335,330107.5557,0.0844,64,18,128000,11015.0,1000,275.623,54.4181,1.0297,59.6417,436.1388,98.6362,99.3394,97.3921,19.2378,41.8625,380475,47.0337,12.6279,22.476,5.9572,-95.973,3.2046,-55.8892,36.0464,1492159.7618,24956975.8452,13069.2038,1,OS_Memory_Leak
200,115.5449,11442.6955,10207.9902,2.2998,2.021,1.7445,16720404480,5705317297.3154,0.0099,6846573943.0915,1795671449.5382,118045.0648,5202.3018,1015476295.4291,550470329.0838,0.5507,0.1893,2978.2016,229649881.1303,10000894.2241,279750.0628,273875.3215,0,1,30.5808,6842.4222,45.588,11015.0,15475.5729,12334.605,234572.1551,1028.8235,19548.1344,329092.6339,322304.3783,0.0608,64,17,128000,11015.0,1000,281.1537,55.2365,1.5386,53.9883,445.1769,98.9532,99.3906,97.5759,18.544,41.8164,380490,47.0771,12.1419,22.6111,5.7622,-93.4633,3.3909,-60.5257,36.8181,1494031.4891,24956335.0332,12809.0114,1,OS_Memory_Leak
200,114.7716,12036.196,10205.4407,2.3487,2.0346,1.8712,16720404480,5705244572.989,0.0002,6846721588.6542,1798210906.1551,118335.1864,5215.3792,1015429315.9739,550502328.5391,0.5007,0.0486,2923.0885,232656734.006,10000430.817,275682.329,276769.3952,0,1,31.1827,6940.295,46.2977,11015.0,15467.6378,12478.5459,237051.3736,1040.6677,19754.638,324403.8856,325620.423,0.0588,64,18,128000,11015.0,1000,281.279,52.888,1.5891,54.9478,476.7416,98.7233,99.1671,97.8704,18.0117,42.8375,380505,45.7784,12.0805,22.1795,6.2249,-95.8969,3.8888,-58.2153,36.6156,1499788.8464,25051287.9872,13315.8516,1,OS_Memory_Leak
200,116.2219,11081.2104,10241.0094,2.3026,1.988,1.7567,16720404480,5705785519.3944,0.0076,6846722819.5259,1798334715.443,118336.8722,5215.6029,1015484776.1532,550474140.2734,0.4773,0.1164,3069.0851,232242743.5207,10000694.8541,280434.0941,274327.4152,0,1,29.8466,6735.611,44.8649,11014.5824,15475.5395,12479.416,237171.7683,1039.9635,19764.3375,329845.5582,322736.4218,0.0891,64,18,128000,11014.5824,1000,275.5696,53.1202,0.9678,56.8504,500.473,98.9128,97.3591,97.7684,18.8472,43.6535,380520,46.1069,12.8103,21.9486,6.1582,-92.1602,4.2185,-57.0613,37.6934,1509099.8603,24995100.4919,12466.361,1,OS_Memory_Leak
200,116.9801,11654.1315,10240.0594,2.5305,2.1792,2.107,16720404480,5705295575.4937,0.0033,6846633494.7586,1796445879.5443,118162.557,5205.3217,1015425125.2899,550481582.0098,0.1904,0.1609,3004.5099,230955435.1496,9999217.244,275448.0361,275034.8232,0,1,30.0155,6857.9604,45.7493,11015.0,15601.9,12392.6392,235328.6431,1032.728,19611.2859,323974.9463,323570.5108,0.1312,64,18,128000,11015.0,1000,282.3909,55.4165,0.1587,56.4195,467.0428,98.5985,97.3097,97.678,18.6708,43.7164,380535,45.6068,12.705,22.8898,6.1054,-93.8032,3.6653,-58.8817,34.363,1506852.8597,25001310.515,13126.0263,1,OS_Memory_Leak
200,116.1427,11309.2806,10275.2839,2.5784,2.2358,2.0667,16720404480,5705171453.6323,0.0097,6846744861.1554,1798682927.4888,118381.3441,5215.627,1015405788.0367,550489729.923,0.4832,0.1434,2978.1166,230669202.2543,10000198.9545,273796.9427,275651.3443,0,1,25.949,7007.6952,46.7452,11015.0,15478.6217,12502.2229,237512.3827,1042.1338,19793.3593,322015.1728,324380.6277,0.1421,64,16,128000,11015.0,1000,283.4002,54.7541,0.0836,58.5428,488.5185,98.9088,98.7478,97.1565,18.4939,42.1794,380550,46.7734,12.5088,22.6299,5.5949,-95.3456,4.1346,-55.7369,37.1213,1492929.5573,25045510.5743,12381.1749,1,OS_Memory_Leak
200,113.6118,11005.8429,10273.2825,2.3985,2.096,1.8454,16720404480,5705108667.4335,0.0027,6846525106.5293,1794620199.0995,117948.0787,5196.5045,1015450635.2947,550462944.9654,0.6018,0.2336,2814.2781,235234766.9637,9999349.8898,277560.4981,273306.0213,0,1,29.6748,6906.7255,46.0023,11015.0,15552.8544,12285.8877,233545.2449,1024.0127,19462.7109,326491.9853,321541.7772,0.1393,64,16,128000,11015.0,1000,275.6812,53.4801,0.689,53.3077,496.3777,98.7149,98.3611,97.4225,19.3952,41.9133,380565,46.4123,12.4919,21.7989,5.8452,-94.3831,4.1059,-59.994,36.674,1499619.7638,25077343.4236,12361.8102,1,OS_Memory_Leak
200,114.0942,11631.9749,10268.9287,2.5941,2.4197,2.1539,16720404480,5704925010.2727,0.0057,6846438340.797,1792676543.9057,117781.4847,5186.8353,1015441666.7304,550542433.5742,0.1251,0.2413,3028.558,234065274.8639,9999706.3243,276868.0716,280156.1674,0,1,25.9183,6948.7932,46.2686,11015.0,15612.4251,12200.9691,231646.5678,1017.2513,19303.9285,325626.2451,329522.3861,0.1098,64,17,128000,11015.0,1000,281.8872,56.1099,1.6429,50.4723,455.8803,98.9269,98.5452,97.8794,19.5428,43.2938,380580,46.6886,11.9903,22.8089,5.6792,-92.4519,3.3766,-58.0037,35.3995,1509004.4002,25001956.0534,12797.2157,1,OS_Memory_Leak
200,113.3222,12107.6023,10226.9367,2.2863,2.1072,1.8356,16720404480,5726742433.4572,0.0058,6846539747.0434,1794690800.1552,117982.9952,5196.7945,1015461682.4299,550498985.8063,0.1632,0.1883,3126.2087,230320393.8329,9999325.1254,278443.7845,276407.439,0,1,28.1393,7027.1478,46.7984,10993.4182,15517.1493,12300.459,233613.3711,1025.7665,19468.4492,327657.0628,325268.8755,0.0845,64,16,128000,10993.4182,1000,278.4264,53.5427,1.0284,51.5925,459.4909,98.6818,97.3487,97.5467,18.969,42.2602,380595,47.26,11.6144,21.5091,6.064,-93.8975,3.5076,-58.1566,35.2362,1496647.4779,25035170.8685,13379.2381,1,OS_Memory_Leak
200,117.1699,11937.479,10262.8968,2.643,2.3367,2.2011,16720404480,5704938105.7767,0.0081,6846460015.1666,1793251225.4987,117830.002,5187.6753,1015480456.1349,550510631.4898,0.2741,0.2417,3144.4976,234287079.9134,10000829.2879,280010.4728,277356.1151,0,1,26.3204,7052.5496,47.0271,11015.0,15567.637,12222.8336,232206.9318,1019.5331,19351.3731,329474.1316,326410.4271,0.0938,64,17,128000,11015.0,1000,277.6596,55.4929,1.9416,57.3266,481.32,98.7348,99.0838,97.0798,18.1214,40.11,380610,45.5918,11.4944,21.9646,6.0145,-95.9515,3.9342,-58.9095,35.83,1502635.6725,24980390.0269,13212.6355,1,OS_Memory_Leak
200,115.1301,12079.1228,10268.8291,2.5254,2.179,1.9443,16720404480,5739209086.9999,0.0047,6846549790.4358,1794792317.0095,117999.0057,5198.5248,1015461711.0036,550460030.4046,0.4005,0.1604,3242.7782,234821952.4717,9999329.7013,278340.2687,273112.9294,0,1,27.5929,6854.7061,45.6517,10981.0872,15546.267,12310.374,233712.6753,1026.6079,19476.6441,327560.629,321285.937,0.1218,64,17,128000,10981.0872,1000,279.2067,52.5292,0.3057,53.5138,453.2355,98.6198,98.7201,97.6906,18.2911,43.6961,380625,45.7057,12.0424,22.3743,6.0345,-95.0428,3.4299,-60.9319,37.9938,1491709.9013,24947206.6137,13323.7684,1,OS_Memory_Leak
200,111.1859,11322.4725,10205.7374,2.3406,2.201,1.8634,16720404480,5733627764.125,0.0081,6846631756.6582,1796722481.6513,118164.6647,5203.4733,1015482639.7418,550484872.2082,0.316,0.2432,3172.0686,230576114.8381,9999747.2875,280143.1511,275242.9281,0,1,29.1592,6971.6503,46.4167,10986.3,15467.3531,12391.6106,235598.2686,1032.6387,19633.4223,329696.5695,323789.4862,0.1341,64,18,128000,10986.3,1000,275.3251,55.4421,0.5249,50.4875,493.4465,98.6398,99.1028,97.1582,18.9182,40.8802,380640,47.3871,12.8921,22.8139,5.5036,-93.2939,3.8928,-60.6816,37.734,1499543.7303,25082983.8915,12454.714,1,OS_Memory_Leak
200,110.4065,11894.7156,10223.9957,2.4073,2.198,2.0033,16720404480,5706741614.0643,0.0029,6846625620.2452,1796264475.5954,118154.3147,5207.405,1015402633.6934,550483818.233,0.624,0.2517,3426.2044,227153256.3412,10000464.69,273426.549,275079.1431,0,1,27.9486,7036.315,46.9172,11013.225,15504.206,12384.9796,235151.1109,1032.641,19596.6535,321751.2351,323666.0067,0.136,64,18,128000,11013.225,1000,277.0911,52.8742,1.4892,56.3443,498.8412,98.9963,99.0301,97.1114,18.8933,41.4973,380655,46.8483,12.2158,21.9291,6.0,-95.0921,4.0761,-60.2397,34.2544,1495202.1021,24912922.4055,13203.7917,1,OS_Memory_Leak
200,109.9859,12066.892,10208.7856,2.5346,2.3626,2.0142,16720404480,5729233916.2473,0.0039,6846501314.2944,1794323727.64,117906.5741,5190.6066,1015488679.4534,550482338.6148,0.3065,0.1595,3569.5344,226745177.6622,9999387.1568,280763.6325,275017.4222,0,1,28.6139,6837.8635,45.6277,10990.9823,15488.4469,12263.4954,233255.5345,1022.6649,19438.6981,330360.7853,323488.9622,0.1652,64,16,128000,10990.9823,1000,279.4321,55.5811,1.1289,57.0773,469.7861,98.5976,98.1998,97.7383,18.6802,40.8751,380670,45.9804,12.9559,22.0121,5.8851,-92.4031,3.714,-57.6411,37.8302,1507708.5317,24911364.5495,13333.5568,1,OS_Memory_Leak
200,106.892,11943.5741,10211.9288,2.3157,1.9842,1.9276,16720404480,5746914685.1402,0.0064,6846378518.8754,1791508281.8203,117667.5716,5178.6412,1015426587.0351,550452447.0776,0.6931,0.2504,3698.3636,224030420.9277,9999489.0217,275408.3614,272491.8606,0,1,27.7956,6958.7339,46.4177,10973.1526,15531.8352,12144.1039,230505.126,1012.2613,19209.2044,324123.7972,320648.6726,0.1982,64,18,128000,10973.1526,1000,278.9681,53.3743,0.3706,55.8954,463.1108,98.9569,98.8604,97.1406,18.3619,43.7984,380685,46.0609,12.9756,21.6431,6.121,-93.9846,3.7008,-60.8131,35.1097,1506877.5345,24975266.904,13102.2673,1,OS_Memory_Leak
200,118.2666,11674.2369,10186.5675,2.3097,2.0598,1.7689,16720404480,5781502952.1286,0.0096,6846124939.6351,1786797368.965,117172.7973,5153.9018,1015454533.821,550500081.5199,0.6162,0.2112,3875.9985,223789342.0832,9999878.5551,277809.4981,276384.6606,0,1,30.8652,7136.0883,47.5106,10938.7192,15439.7073,11895.5486,225904.7442,991.3842,18825.946,326943.6629,325274.5006,0.1974,64,18,128000,10938.7192,1000,278.094,56.2823,0.3448,50.1553,500.5396,98.7006,99.0345,97.0466,18.7385,42.3024,380700,45.6869,11.6025,22.6358,6.1062,-92.2127,4.2353,-58.3157,34.7737,1509957.3578,24932279.0591,12832.3143,1,OS_Memory_Leak
